store_code,store_name,item_code,to_qty,sorted_qty_excl_059,gap,status
036,036 - Lacaly Dareen Mall - MAATC,336583,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336584,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336585,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336586,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336587,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336588,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336589,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336590,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336591,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336592,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336593,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336594,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336595,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336596,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336597,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336598,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336599,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336600,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336601,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336602,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336603,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336604,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336605,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336606,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336607,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336608,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336609,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336610,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336611,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336612,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336613,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336614,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336615,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336616,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336617,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336618,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336619,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336620,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336621,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336622,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336623,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336624,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336625,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336626,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336627,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336628,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336629,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336630,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336631,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336632,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336633,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336634,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336635,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336636,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336637,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336638,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336639,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336640,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336641,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336642,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336643,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336644,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336645,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336646,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336647,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336648,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336649,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336650,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336651,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336652,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336653,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336654,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336655,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336656,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336657,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336658,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336659,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336660,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336661,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336662,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336663,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336664,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336665,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336666,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336667,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336668,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336669,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336670,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336671,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336672,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336673,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336674,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336675,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336676,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336677,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336678,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336679,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336680,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336681,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336682,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336683,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336684,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336685,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336686,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336687,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336688,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336689,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336690,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336691,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336692,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336693,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336694,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336695,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336696,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336697,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336698,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336699,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336700,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336701,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336702,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336703,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336704,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336705,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336706,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336707,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336708,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336709,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336710,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336711,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336712,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336713,2.00,2.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336714,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336715,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336716,3.00,3.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336717,1.00,1.00,0.00,OK
036,036 - Lacaly Dareen Mall - MAATC,336805,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336007,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336008,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336009,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336010,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336011,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336013,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336014,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336015,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336016,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336017,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336018,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336019,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336020,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336021,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336022,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336023,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336024,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336025,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336026,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336027,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336028,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336029,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336030,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336031,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336032,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336033,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336034,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336035,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336039,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336040,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336041,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336044,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336045,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336046,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336048,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336049,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336051,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336052,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336055,6.00,6.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336057,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336059,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336060,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336061,4.00,4.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336062,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336063,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336065,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336066,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336067,4.00,4.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336068,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336069,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336070,4.00,4.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336071,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336072,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336073,4.00,4.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336074,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336075,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336076,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336078,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336079,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336080,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336081,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336082,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336083,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336084,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336085,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336086,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336087,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336088,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336089,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336090,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336091,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336092,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336093,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336094,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336095,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336096,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336097,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336098,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336099,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336100,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336102,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336103,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336104,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336105,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336106,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336107,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336108,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336110,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336111,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336112,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336113,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336114,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336116,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336117,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336119,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336120,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336121,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336122,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336123,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336124,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336125,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336126,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336127,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336128,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336130,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336133,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336134,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336135,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336136,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336137,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336138,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336140,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336141,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336142,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336147,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336148,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336149,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336150,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336151,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336152,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336153,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336154,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336155,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336156,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336157,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336158,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336159,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336160,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336161,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336162,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336163,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336164,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336166,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336169,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336170,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336171,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336174,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336175,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336176,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336177,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336178,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336179,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336180,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336181,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336182,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336183,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336184,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336185,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336186,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336187,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336188,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336189,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336190,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336191,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336192,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336193,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336194,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336195,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336196,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336197,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336198,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336199,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336200,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336201,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336202,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336203,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336205,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336206,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336207,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336208,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336209,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336210,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336211,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336212,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336213,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336214,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336215,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336216,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336217,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336218,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336219,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336220,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336221,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336222,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336223,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336224,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336225,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336226,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336227,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336228,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336229,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336230,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336231,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336232,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336233,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336234,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336235,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336236,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336239,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336240,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336241,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336242,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336243,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336244,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336245,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336246,2.00,2.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336247,1.00,1.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336251,3.00,3.00,0.00,OK
037,037 - Lacaly AlMahmal - MAATC,336252,2.00,2.00,0.00,OK
